PolyhedralSk(270;15),270,15,1620,12,2,5,b,f,1,[],[],[271],,,CM(1620;4)+CM(1620;7)
PolyhedralSk(270;16),270,16,1620,12,2,5,b,f,1,[],[],[271],,,CM(1620;6)+CM(1620;8)
PolyhedralSk(270;17),270,17,2430,18,2,3,nb,f,3,[],[947],[],,RM(2430;592),
PolyhedralSk(271;1),271,1,813,6,2,9,nb,f,1,[],[],[1],,,CM(813;1)+CM(813;2)
PolyhedralSk(272;1),272,1,544,4,2,16,b,f,1,[],[],[1],,,CM(544;1)+CM(544;2)
PolyhedralSk(272;2),272,2,1224,9,2,4,nb,f,1,[69],[],[],RM(1224;7),,
PolyhedralSk(272;3),272,3,1224,9,2,5,nb,f,1,[69;171],[],[],RM(1224;8)+RM(1224;20),,
PolyhedralSk(272;4),272,4,1224,9,2,6,nb,f,1,[69],[],[],RM(1224;9),,
PolyhedralSk(272;5),272,5,1224,9,2,4,nb,f,1,[171],[],[],RM(1224;19),,
PolyhedralSk(272;6),272,6,1224,9,2,5,nb,f,1,[171],[648],[],RM(1224;21),RM(1224;360),
PolyhedralSk(272;7),272,7,1224,9,2,4,nb,f,1,[324],[],[],RM(1224;39),,
PolyhedralSk(272;8),272,8,1224,9,2,4,nb,f,1,[324],[342],[],RM(1224;44),RM(1224;300),
PolyhedralSk(272;9),272,9,1224,9,2,5,b,f,1,[],[342;648],[],,RM(1224;301)+RM(1224;364),
PolyhedralSk(272;10),272,10,1224,9,2,5,b,f,2,[],[546],[],,RM(1224;344),
PolyhedralSk(272;11),272,11,1632,12,2,8,b,f,2,[],[],[273],,,CM(1632;1)+CM(1632;4)
PolyhedralSk(272;12),272,12,2040,15,2,3,nb,f,1,[205],[],[],RM(2040;3),,
PolyhedralSk(272;13),272,13,2040,15,2,4,b,f,4,[],[750],[],,RM(2040;569),
PolyhedralSk(272;14),272,14,2448,18,2,3,nb,f,1,[273],[954],[],RM(2448;17),RM(2448;994),
PolyhedralSk(272;15),272,15,2448,18,2,3,nb,f,1,[273],[],[],RM(2448;19),,
PolyhedralSk(272;16),272,16,2448,18,2,3,nb,f,1,[273;477],[],[],RM(2448;21)+RM(2448;62),,
PolyhedralSk(272;17),272,17,2448,18,2,4,nb,f,1,[477],[],[],RM(2448;63),,
PolyhedralSk(272;18),272,18,2448,18,2,3,nb,f,1,[477],[],[],RM(2448;66),,
PolyhedralSk(272;19),272,19,2448,18,2,4,nb,f,1,[],[954],[],,RM(2448;1072),
PolyhedralSk(272;20),272,20,2448,18,2,4,nb,f,1,[],[954],[],,RM(2448;1073),
PolyhedralSk(272;21),272,21,2448,18,2,4,b,f,1,[],[954],[],,RM(2448;1146),
PolyhedralSk(272;22),272,22,2448,18,2,4,b,f,1,[],[954],[],,RM(2448;1272),
PolyhedralSk(272;23),272,23,2448,18,2,5,b,f,1,[],[954],[],,RM(2448;1273),
PolyhedralSk(273;1),273,1,546,4,2,7,nb,f,1,[],[93;119],[],,RM(546;68)+RM(546;84),
PolyhedralSk(273;2),273,2,546,4,2,6,nb,f,1,[],[119;184],[],,RM(546;85)+RM(546;93),
PolyhedralSk(273;3),273,3,546,4,2,7,nb,f,3,[],[119;197],[],,RM(546;86)+RM(546;100),
PolyhedralSk(273;4),273,4,546,4,2,5,nb,f,1,[],[184;191],[],,RM(546;94)+RM(546;96),
PolyhedralSk(273;5),273,5,546,4,2,8,nb,f,1,[],[197],[],,RM(546;101)+RM(546;102),
PolyhedralSk(273;6),273,6,819,6,2,11,nb,f,1,[],[],[1],,,CM(819;1)+CM(819;2)
PolyhedralSk(273;7),273,7,819,6,2,10,nb,f,1,[],[],[1],,,CM(819;3)+CM(819;4)
PolyhedralSk(273;8),273,8,1638,12,2,4,nb,f,1,[],[275],[],,RM(1638;130),
PolyhedralSk(274;1),274,1,548,4,2,15,b,f,1,[],[],[1],,,CM(548;1)+CM(548;2)
PolyhedralSk(276;1),276,1,1518,11,2,4,nb,f,1,[],[232;485;738],[],,RM(1518;34)+RM(1518;42)+RM(1518;49),
PolyhedralSk(276;2),276,2,1518,11,2,4,nb,f,1,[],[232;485;738],[],,RM(1518;35)+RM(1518;40)+RM(1518;48),
PolyhedralSk(276;3),276,3,1518,11,2,4,nb,f,1,[],[485],[],,RM(1518;41),
PolyhedralSk(277;1),277,1,554,4,2,13,nb,f,1,[],[],[1],,,CM(554;1)+CM(554;2)
PolyhedralSk(277;2),277,2,831,6,2,10,nb,f,1,[],[],[1],,,CM(831;1)+CM(831;2)
PolyhedralSk(278;1),278,1,417,3,2,15,b,f,1,[],[],[1],,,CM(417;3)+CM(417;4)
PolyhedralSk(279;1),279,1,837,6,2,11,nb,f,1,[],[],[1],,,CM(837;1)+CM(837;2)
PolyhedralSk(281;1),281,1,562,4,2,15,nb,f,1,[],[],[1],,,CM(562;1)+CM(562;2)
PolyhedralSk(283;1),283,1,849,6,2,10,nb,f,1,[],[],[1],,,CM(849;1)+CM(849;2)
PolyhedralSk(288;1),288,1,432,3,2,16,b,f,1,[1;55],[],[],RM(432;4)+RM(432;10),,
PolyhedralSk(288;2),288,2,432,3,2,9,b,f,2,[37],[],[],RM(432;8),,
PolyhedralSk(288;3),288,3,576,4,2,12,b,f,1,[1],[],[],RM(576;4),,
PolyhedralSk(288;4),288,4,576,4,2,9,b,f,1,[49;73],[],[],RM(576;8)+RM(576;21),,
PolyhedralSk(288;5),288,5,576,4,2,8,b,f,1,[73;97],[],[],RM(576;22)+RM(576;62),,
PolyhedralSk(288;6),288,6,576,4,2,7,nb,f,1,[73],[],[],RM(576;25),,
PolyhedralSk(288;7),288,7,576,4,2,12,nb,f,1,[73],[],[],RM(576;26),,
PolyhedralSk(288;8),288,8,576,4,2,9,nb,f,4,[81],[],[],RM(576;33),,
PolyhedralSk(288;9),288,9,576,4,2,8,nb,f,2,[],[162],[],,RM(576;1411),
PolyhedralSk(288;10),288,10,576,4,2,8,nb,f,1,[],[162],[],,RM(576;1412),
PolyhedralSk(288;11),288,11,576,4,2,8,b,f,1,[],[],[49],,,CM(576;3)+CM(576;4)
PolyhedralSk(288;12),288,12,576,4,2,6,nb,f,1,[],[],[73],,,CM(576;9)+CM(576;11)
PolyhedralSk(288;13),288,13,576,4,2,8,b,f,1,[],[],[73],,,CM(576;10)+CM(576;12)
PolyhedralSk(288;14),288,14,720,5,2,7,b,f,1,[145],[],[],RM(720;58),,
PolyhedralSk(288;15),288,15,864,6,2,6,b,f,1,[73],[],[],RM(864;5),,
PolyhedralSk(288;16),288,16,864,6,2,5,b,f,1,[145],[],[],RM(864;22)+RM(864;27),,
PolyhedralSk(288;17),288,17,864,6,2,6,b,f,2,[145],[],[],RM(864;23),,
PolyhedralSk(288;18),288,18,864,6,2,6,b,f,1,[145],[],[],RM(864;24),,
PolyhedralSk(288;19),288,19,864,6,2,6,b,f,2,[145],[],[],RM(864;25),,
PolyhedralSk(288;20),288,20,864,6,2,5,b,f,1,[],[146],[],,RM(864;1562),
PolyhedralSk(288;21),288,21,864,6,2,7,nb,f,1,[],[290],[],,RM(864;1565),
PolyhedralSk(288;22),288,22,864,6,2,5,nb,f,1,[],[290],[],,RM(864;1566),
PolyhedralSk(288;23),288,23,864,6,2,6,b,f,1,[],[362],[],,RM(864;1571),
PolyhedralSk(288;24),288,24,864,6,2,6,b,f,1,[],[362],[],,RM(864;1572),
PolyhedralSk(288;25),288,25,864,6,2,7,b,f,1,[],[362],[],,RM(864;1573),
PolyhedralSk(288;26),288,26,864,6,2,5,b,f,6,[],[],[145],,,CM(864;10)+CM(864;15)+CM(864;16)+CM(864;17)
PolyhedralSk(288;27),288,27,864,6,2,6,b,f,1,[],[],[181],,,CM(864;37)+CM(864;41)
PolyhedralSk(288;28),288,28,864,6,2,6,b,f,1,[],[],[181],,,CM(864;40)+CM(864;42)
PolyhedralSk(288;29),288,29,1152,8,2,5,b,f,4,[145],[],[241],RM(1152;20),,CM(1152;95)+CM(1152;98)
PolyhedralSk(288;30),288,30,1152,8,2,6,b,f,1,[145],[],[],RM(1152;21),,
PolyhedralSk(288;31),288,31,1152,8,2,5,b,f,4,[145],[],[],RM(1152;22),,
PolyhedralSk(288;32),288,32,1152,8,2,6,b,f,128,[145],[],[],RM(1152;23),,
PolyhedralSk(288;33),288,33,1152,8,2,6,b,f,1,[145;241],[],[],RM(1152;25)+RM(1152;141),,
PolyhedralSk(288;34),288,34,1152,8,2,7,b,f,1,[145],[],[],RM(1152;26),,
PolyhedralSk(288;35),288,35,1152,8,2,5,b,f,2,[241],[],[],RM(1152;135)+RM(1152;143),,
PolyhedralSk(288;36),288,36,1152,8,2,5,b,f,1,[241],[],[],RM(1152;136),,
PolyhedralSk(288;37),288,37,1152,8,2,5,b,f,2,[241],[],[],RM(1152;137)+RM(1152;140),,
PolyhedralSk(288;38),288,38,1152,8,2,5,b,f,1,[241],[],[],RM(1152;138),,
PolyhedralSk(288;39),288,39,1152,8,2,6,b,f,6,[],[],[145],,,CM(1152;9)+CM(1152;11)
PolyhedralSk(288;40),288,40,1152,8,2,6,b,f,2,[],[],[145],,,CM(1152;10)+CM(1152;14)
PolyhedralSk(288;41),288,41,1152,8,2,6,b,f,2,[],[],[145],,,CM(1152;12)+CM(1152;13)
PolyhedralSk(288;42),288,42,1152,8,2,5,b,f,4,[],[],[241],,,CM(1152;96)+CM(1152;104)
PolyhedralSk(288;43),288,43,1152,8,2,5,b,f,4,[],[],[241],,,CM(1152;99)+CM(1152;103)
PolyhedralSk(288;44),288,44,1152,8,2,6,b,f,6,[],[],[289],,,CM(1152;190)+CM(1152;236)
PolyhedralSk(288;45),288,45,1152,8,2,6,b,f,6,[],[],[289],,,CM(1152;201)+CM(1152;216)
PolyhedralSk(288;46),288,46,1440,10,2,6,b,f,2,[217],[],[],RM(1440;44),,
PolyhedralSk(288;47),288,47,1440,10,2,6,b,f,1,[217],[],[],RM(1440;45),,
PolyhedralSk(288;48),288,48,1440,10,2,6,b,f,2,[],[794],[],,RM(1440;2717),
PolyhedralSk(288;49),288,49,1440,10,2,6,b,f,1440,[],[794],[],,RM(1440;2718),
PolyhedralSk(288;50),288,50,1728,12,2,4,nb,f,1,[145],[],[],RM(1728;5),,
PolyhedralSk(288;51),288,51,1728,12,2,8,nb,f,5575186299632655785383929568162090376495104,[145],[],[],RM(1728;6),,
PolyhedralSk(288;52),288,52,1728,12,2,5,b,f,12,[289],[],[],RM(1728;25),,
PolyhedralSk(288;53),288,53,1728,12,2,6,b,f,2,[289],[],[],RM(1728;27),,
PolyhedralSk(288;54),288,54,1728,12,2,6,b,f,2,[289],[],[],RM(1728;29),,
PolyhedralSk(288;55),288,55,1728,12,2,6,b,f,62208,[289],[],[],RM(1728;30),,
PolyhedralSk(288;56),288,56,1728,12,2,4,b,f,2,[289],[],[],RM(1728;32),,
PolyhedralSk(288;57),288,57,1728,12,2,4,b,f,1,[289],[],[],RM(1728;34),,
PolyhedralSk(288;58),288,58,1728,12,2,4,b,f,1,[289],[],[],RM(1728;35),,
PolyhedralSk(288;59),288,59,1728,12,2,6,b,f,2,[289],[],[],RM(1728;37),,
PolyhedralSk(288;60),288,60,1728,12,2,5,b,f,2,[433],[],[],RM(1728;269),,
PolyhedralSk(288;61),288,61,1728,12,2,4,nb,f,12,[],[866],[],,RM(1728;4538),
PolyhedralSk(288;62),288,62,1728,12,2,5,b,f,2,[],[],[433],,,CM(1728;160)+CM(1728;161)
PolyhedralSk(288;63),288,63,1728,12,2,4,nb,f,1,[],[],[529],,,CM(1728;421)+CM(1728;422)
PolyhedralSk(288;64),288,64,2160,15,2,4,b,f,4,[577],[],[],RM(2160;210),,
PolyhedralSk(288;65),288,65,2160,15,2,4,b,f,4,[],[],[577],,,CM(2160;157)+CM(2160;158)
PolyhedralSk(288;66),288,66,2448,17,2,4,b,f,8,[469],[],[],RM(2448;58),,
PolyhedralSk(288;67),288,67,2592,18,2,4,b,f,72,[505],[],[],RM(2592;126),,
PolyhedralSk(288;68),288,68,2592,18,2,4,b,f,36,[505],[],[],RM(2592;127),,
PolyhedralSk(288;69),288,69,2592,18,2,4,b,f,18,[505],[],[],RM(2592;128),,
PolyhedralSk(288;70),288,70,2592,18,2,4,b,f,9,[505],[],[],RM(2592;129),,
PolyhedralSk(288;71),288,71,2880,20,2,5,b,f,24,[577],[],[],RM(2880;99),,
PolyhedralSk(288;72),288,72,2880,20,2,4,b,f,8,[],[1634],[],,RM(2880;7622),
PolyhedralSk(289;1),289,1,578,4,2,16,nb,f,1,[1],[],[],RM(578;3),,
PolyhedralSk(289;2),289,2,578,4,2,14,nb,f,1,[],[],[1],,,CM(578;1)+CM(578;2)
PolyhedralSk(289;3),289,3,867,6,2,11,nb,f,1,[1],[],[],RM(867;3),,
PolyhedralSk(290;1),290,1,580,4,2,13,b,f,1,[],[],[1],,,CM(580;1)+CM(580;2)
PolyhedralSk(290;2),290,2,580,4,2,17,b,f,1,[],[],[1],,,CM(580;3)+CM(580;4)
PolyhedralSk(291;1),291,1,873,6,2,11,nb,f,1,[],[],[1],,,CM(873;1)+CM(873;2)
PolyhedralSk(292;1),292,1,584,4,2,16,b,f,1,[],[],[1],,,CM(584;1)+CM(584;2)
PolyhedralSk(292;2),292,2,876,6,2,11,nb,f,1,[],[],[1],,,CM(876;1)+CM(876;2)
PolyhedralSk(293;1),293,1,586,4,2,16,nb,f,1,[],[],[1],,,CM(586;1)+CM(586;2)
PolyhedralSk(294;1),294,1,441,3,2,14,b,f,1,[1],[],[],RM(441;4),,
PolyhedralSk(294;2),294,2,441,3,2,16,b,f,1,[],[],[1],,,CM(441;3)+CM(441;4)
PolyhedralSk(294;3),294,3,588,4,2,8,b,f,1,[],[],[50],,,CM(588;7)+CM(588;8)
PolyhedralSk(294;4),294,4,882,6,2,6,b,f,1,[],[],[148],,,CM(882;5)+CM(882;6)
PolyhedralSk(294;5),294,5,882,6,2,6,b,f,1,[],[],[148],,,CM(882;7)+CM(882;8)
PolyhedralSk(294;6),294,6,1764,12,2,7,nb,f,44601490397061246283071436545296723011960832,[148],[],[],RM(1764;6),,
PolyhedralSk(294;7),294,7,1764,12,2,8,nb,f,44601490397061246283071436545296723011960832,[],[],[148],,,CM(1764;5)+CM(1764;6)
PolyhedralSk(294;8),294,8,1764,12,2,4,b,f,1,[],[],[442],,,CM(1764;16)+CM(1764;18)
PolyhedralSk(294;9),294,9,1764,12,2,4,b,f,2,[],[],[442],,,CM(1764;32)+CM(1764;42)
PolyhedralSk(294;10),294,10,1764,12,2,5,b,f,86400,[],[],[442],,,CM(1764;40)+CM(1764;41)
PolyhedralSk(296;1),296,1,444,3,2,15,b,f,1,[],[],[1],,,CM(444;3)+CM(444;4)
PolyhedralSk(296;2),296,2,592,4,2,14,b,f,1,[],[],[1],,,CM(592;1)+CM(592;2)
PolyhedralSk(296;3),296,3,1776,12,2,7,b,f,2,[],[],[297],,,CM(1776;6)+CM(1776;7)
PolyhedralSk(298;1),298,1,596,4,2,17,b,f,1,[],[],[1],,,CM(596;1)+CM(596;2)
PolyhedralSk(300;1),300,1,600,4,2,7,b,f,1,[],[],[101],,,CM(600;11)+CM(600;13)
PolyhedralSk(300;2),300,2,600,4,2,7,nb,f,1,[],[],[101],,,CM(600;12)+CM(600;14)
PolyhedralSk(300;3),300,3,900,6,2,10,nb,f,1,[1],[],[],RM(900;3),,
PolyhedralSk(300;4),300,4,1500,10,2,5,nb,f,1,[301],[],[],RM(1500;17),,
PolyhedralSk(300;5),300,5,1800,12,2,4,nb,f,2,[],[782],[],,RM(1800;1106),
PolyhedralSk(300;6),300,6,1800,12,2,5,nb,f,2,[],[782],[],,RM(1800;1107),
PolyhedralSk(300;7),300,7,1800,12,2,4,nb,f,1,[],[],[151;451],,,CM(1800;3)+CM(1800;4)+CM(1800;35)+CM(1800;36)
PolyhedralSk(300;8),300,8,1950,13,2,4,nb,f,1,[],[352;872;1002],[],,RM(1950;91)+RM(1950;97)+RM(1950;103),
PolyhedralSk(300;9),300,9,1950,13,2,4,nb,f,2,[],[677;872],[],,RM(1950;93)+RM(1950;98),
PolyhedralSk(300;10),300,10,3000,20,2,3,nb,f,1,[],[],[351;751;851;1051],,,CM(3000;13)+CM(3000;14)+CM(3000;69)+CM(3000;70)+CM(3000;77)+CM(3000;78)+CM(3000;269)+CM(3000;270)
PolyhedralSk(301;1),301,1,903,6,2,11,nb,f,1,[],[],[1],,,CM(903;1)+CM(903;2)
PolyhedralSk(301;2),301,2,903,6,2,10,nb,f,1,[],[],[1],,,CM(903;3)+CM(903;4)
PolyhedralSk(302;1),302,1,453,3,2,15,b,f,1,[],[],[1],,,CM(453;3)+CM(453;4)
PolyhedralSk(304;1),304,1,912,6,2,10,nb,f,1,[],[],[1],,,CM(912;1)+CM(912;2)
PolyhedralSk(305;1),305,1,610,4,2,15,nb,f,1,[],[],[1],,,CM(610;1)+CM(610;2)
PolyhedralSk(305;2),305,2,610,4,2,16,nb,f,1,[],[],[1],,,CM(610;3)+CM(610;4)
PolyhedralSk(306;1),306,1,612,4,2,8,nb,f,1,[],[172;236],[],,RM(612;89)+RM(612;91),
PolyhedralSk(306;2),306,2,612,4,2,15,b,f,1,[],[],[1],,,CM(612;1)+CM(612;2)
PolyhedralSk(306;3),306,3,1224,8,2,5,nb,f,1,[52;307],[],[],RM(1224;3)+RM(1224;38),,
PolyhedralSk(306;4),306,4,1224,8,2,6,nb,f,1,[52;324],[],[],RM(1224;4)+RM(1224;46),,
PolyhedralSk(306;5),306,5,1224,8,2,4,nb,f,1,[154;307],[],[],RM(1224;15)+RM(1224;37),,
PolyhedralSk(306;6),306,6,1224,8,2,6,nb,f,1,[154],[],[],RM(1224;16),,
PolyhedralSk(306;7),306,7,1224,8,2,4,nb,f,1,[324],[],[],RM(1224;50),,
PolyhedralSk(306;8),306,8,1224,8,2,5,b,f,1,[],[512],[],,RM(1224;331),
PolyhedralSk(306;9),306,9,1224,8,2,5,b,f,1,[],[512],[],,RM(1224;332),
PolyhedralSk(306;10),306,10,1224,8,2,5,nb,f,1,[],[648],[],,RM(1224;368),
PolyhedralSk(306;11),306,11,1224,8,2,4,nb,f,1,[],[648],[],,RM(1224;372),
PolyhedralSk(306;12),306,12,2448,16,2,4,nb,f,1,[256;460],[920],[],RM(2448;9)+RM(2448;51),RM(2448;983),
PolyhedralSk(306;13),306,13,2448,16,2,3,nb,f,1,[256],[],[],RM(2448;10),,
PolyhedralSk(306;14),306,14,2448,16,2,4,nb,f,1,[256],[],[],RM(2448;11),,
PolyhedralSk(306;15),306,15,2448,16,2,3,nb,f,1,[256;460],[],[],RM(2448;12)+RM(2448;53),,
PolyhedralSk(306;16),306,16,2448,16,2,3,nb,f,1,[460],[920],[],RM(2448;50),RM(2448;1019),
PolyhedralSk(306;17),306,17,2448,16,2,4,nb,f,1,[460],[],[],RM(2448;52),,
PolyhedralSk(306;18),306,18,2448,16,2,4,nb,f,1,[],[920],[],,RM(2448;1084),
PolyhedralSk(306;19),306,19,2448,16,2,3,nb,f,1,[],[920],[],,RM(2448;1085),
PolyhedralSk(306;20),306,20,2448,16,2,4,b,f,1,[],[920],[],,RM(2448;1145)+RM(2448;1152),
PolyhedralSk(306;21),306,21,2448,16,2,5,b,f,1,[],[920],[],,RM(2448;1269),
PolyhedralSk(307;1),307,1,921,6,2,11,nb,f,1,[],[],[1],,,CM(921;1)+CM(921;2)
PolyhedralSk(309;1),309,1,927,6,2,11,nb,f,1,[],[],[1],,,CM(927;1)+CM(927;2)
PolyhedralSk(312;1),312,1,468,3,2,16,b,f,1,[],[],[1],,,CM(468;5)+CM(468;6)
PolyhedralSk(312;2),312,2,468,3,2,9,b,f,1,[],[],[40],,,CM(468;9)+CM(468;10)
PolyhedralSk(312;3),312,3,624,4,2,7,b,f,1,[],[],[105],,,CM(624;13)+CM(624;16)
PolyhedralSk(312;4),312,4,1092,7,2,7,b,f,1,[118],[],[],RM(1092;21),,
PolyhedralSk(312;5),312,5,1092,7,2,6,b,f,1,[118],[],[],RM(1092;22)+RM(1092;23),,
PolyhedralSk(312;6),312,6,1092,7,2,6,b,f,1,[209],[],[],RM(1092;46),,
PolyhedralSk(312;7),312,7,1092,7,2,8,b,f,1,[209],[],[],RM(1092;49),,
PolyhedralSk(312;8),312,8,1872,12,2,8,nb,f,22835963083295358096932575511191922182123945984,[],[],[157],,,CM(1872;7)+CM(1872;8)
PolyhedralSk(312;9),312,9,1872,12,2,4,b,f,1,[],[],[625],,,CM(1872;170)+CM(1872;220)
PolyhedralSk(312;10),312,10,1872,12,2,4,b,f,1,[],[],[625],,,CM(1872;211)+CM(1872;225)
PolyhedralSk(312;11),312,11,2184,14,2,4,nb,f,1,[209;625],[],[],RM(2184;5)+RM(2184;139),,
PolyhedralSk(312;12),312,12,2184,14,2,4,nb,f,1,[209],[],[],RM(2184;6),,
PolyhedralSk(312;13),312,13,2184,14,2,4,nb,f,1,[209;625],[1146],[],RM(2184;7)+RM(2184;138),RM(2184;886),
PolyhedralSk(312;14),312,14,2184,14,2,5,b,f,1,[391],[],[],RM(2184;39)+RM(2184;40),,
PolyhedralSk(312;15),312,15,2184,14,2,5,b,f,1,[391],[],[],RM(2184;41),,
PolyhedralSk(312;16),312,16,2184,14,2,4,nb,f,1,[625],[],[],RM(2184;141),,
PolyhedralSk(312;17),312,17,2184,14,2,4,nb,f,1,[625],[],[],RM(2184;142),,
PolyhedralSk(312;18),312,18,2184,14,2,3,nb,f,1,[],[1146],[],,RM(2184;950),
PolyhedralSk(312;19),312,19,2184,14,2,4,b,f,1,[],[782],[],,RM(2184;1171)+RM(2184;1175),
PolyhedralSk(312;20),312,20,2184,14,2,4,b,f,1,[],[782],[],,RM(2184;1172)+RM(2184;1173),
PolyhedralSk(312;21),312,21,2340,15,2,5,b,f,4,[],[],[625],,,CM(2340;35)+CM(2340;36)
PolyhedralSk(313;1),313,1,626,4,2,12,nb,f,1,[],[],[1],,,CM(626;1)+CM(626;2)
PolyhedralSk(313;2),313,2,939,6,2,11,nb,f,1,[],[],[1],,,CM(939;1)+CM(939;2)
PolyhedralSk(314;1),314,1,471,3,2,17,b,f,1,[],[],[1],,,CM(471;3)+CM(471;4)
PolyhedralSk(314;2),314,2,628,4,2,17,b,f,1,[],[],[1],,,CM(628;1)+CM(628;2)
PolyhedralSk(316;1),316,1,948,6,2,11,nb,f,1,[],[],[1],,,CM(948;1)+CM(948;2)
PolyhedralSk(317;1),317,1,634,4,2,13,nb,f,1,[],[],[1],,,CM(634;1)+CM(634;2)
PolyhedralSk(320;1),320,1,640,4,2,8,b,f,1,[97],[],[],RM(640;8),,
PolyhedralSk(320;2),320,2,640,4,2,8,b,f,1,[97],[],[],RM(640;9),,
PolyhedralSk(320;3),320,3,640,4,2,16,b,f,1,[],[],[1],,,CM(640;1)+CM(640;2)
PolyhedralSk(320;4),320,4,640,4,2,10,b,f,6,[],[],[81],,,CM(640;21)+CM(640;25)
PolyhedralSk(320;5),320,5,640,4,2,7,b,f,1,[],[],[81],,,CM(640;22)+CM(640;29)
PolyhedralSk(320;6),320,6,640,4,2,7,b,f,1,[],[],[81],,,CM(640;24)+CM(640;30)
PolyhedralSk(320;7),320,7,800,5,2,6,b,f,2,[161],[],[],RM(800;14),,
PolyhedralSk(320;8),320,8,960,6,2,6,nb,f,1,[129],[],[],RM(960;8),,
PolyhedralSk(320;9),320,9,960,6,2,6,nb,f,1,[129],[402],[],RM(960;9),RM(960;1990),
PolyhedralSk(320;10),320,10,960,6,2,5,nb,f,1,[129],[],[],RM(960;10),,
PolyhedralSk(320;11),320,11,960,6,2,5,nb,f,1,[129],[],[],RM(960;11),,
PolyhedralSk(320;12),320,12,960,6,2,5,nb,f,1,[161],[322],[],RM(960;20),RM(960;1963),
PolyhedralSk(320;13),320,13,960,6,2,6,nb,f,1,[201],[450],[],RM(960;52),RM(960;2027),
PolyhedralSk(320;14),320,14,960,6,2,5,nb,f,1,[241],[482],[],RM(960;156),RM(960;2063),
PolyhedralSk(320;15),320,15,960,6,2,5,b,f,1,[],[162],[],,RM(960;1952),
PolyhedralSk(320;16),320,16,960,6,2,6,b,f,2,[],[322],[],,RM(960;1962),
PolyhedralSk(320;17),320,17,960,6,2,5,nb,f,1,[],[322],[],,RM(960;1964)+RM(960;1967),
PolyhedralSk(320;18),320,18,960,6,2,5,nb,f,2,[],[322],[],,RM(960;1965),
PolyhedralSk(320;19),320,19,960,6,2,6,nb,f,2,[],[322],[],,RM(960;1966),
PolyhedralSk(320;20),320,20,960,6,2,6,b,f,32,[],[482],[],,RM(960;2062),
PolyhedralSk(320;21),320,21,960,6,2,5,nb,f,1,[],[],[129],,,CM(960;7)+CM(960;14)
PolyhedralSk(320;22),320,22,960,6,2,5,nb,f,1,[],[],[129],,,CM(960;8)+CM(960;10)
PolyhedralSk(320;23),320,23,960,6,2,5,nb,f,1,[],[],[129],,,CM(960;9)+CM(960;12)
PolyhedralSk(320;24),320,24,960,6,2,5,nb,f,1,[],[],[129],,,CM(960;11)+CM(960;13)
PolyhedralSk(320;25),320,25,960,6,2,5,nb,f,1,[],[],[257],,,CM(960;141)+CM(960;142)
PolyhedralSk(320;26),320,26,960,6,2,5,nb,f,1,[],[],[257],,,CM(960;144)+CM(960;150)
PolyhedralSk(320;27),320,27,960,6,2,5,nb,f,1,[],[],[257],,,CM(960;145)+CM(960;148)
PolyhedralSk(320;28),320,28,1280,8,2,5,nb,f,64,[225],[],[],RM(1280;10)+RM(1280;12),,
PolyhedralSk(320;29),320,29,1280,8,2,5,nb,f,15552,[225],[],[],RM(1280;11)+RM(1280;13),,
PolyhedralSk(320;30),320,30,1280,8,2,5,nb,f,2,[],[450],[],,RM(1280;1699),
PolyhedralSk(320;31),320,31,1280,8,2,4,nb,f,4,[],[450],[],,RM(1280;1700),
PolyhedralSk(320;32),320,32,1280,8,2,4,nb,f,2,[],[450],[],,RM(1280;1701),
PolyhedralSk(320;33),320,33,1280,8,2,4,nb,f,2,[],[450],[],,RM(1280;1702),
PolyhedralSk(320;34),320,34,1280,8,2,4,nb,f,2,[],[450],[],,RM(1280;1703),
PolyhedralSk(320;35),320,35,1280,8,2,5,nb,f,2,[],[450],[],,RM(1280;1704),
PolyhedralSk(320;36),320,36,1280,8,2,8,b,f,32,[],[],[161],,,CM(1280;3)+CM(1280;20)+CM(1280;22)+CM(1280;25)
PolyhedralSk(320;37),320,37,1280,8,2,6,b,f,1,[],[],[161;321],,,CM(1280;4)+CM(1280;23)+CM(1280;243)+CM(1280;320)
PolyhedralSk(320;38),320,38,1280,8,2,8,b,f,32,[],[],[161],,,CM(1280;5)+CM(1280;8)+CM(1280;9)+CM(1280;24)
PolyhedralSk(320;39),320,39,1280,8,2,6,b,f,1,[],[],[161],,,CM(1280;6)+CM(1280;15)
PolyhedralSk(320;40),320,40,1280,8,2,6,b,f,1,[],[],[161],,,CM(1280;7)+CM(1280;26)
PolyhedralSk(320;41),320,41,1280,8,2,5,b,f,1,[],[],[161;321],,,CM(1280;10)+CM(1280;14)+CM(1280;255)+CM(1280;349)
PolyhedralSk(320;42),320,42,1280,8,2,6,b,f,1,[],[],[161;321],,,CM(1280;16)+CM(1280;18)+CM(1280;272)+CM(1280;317)
PolyhedralSk(320;43),320,43,1280,8,2,5,b,f,1,[],[],[161;321],,,CM(1280;17)+CM(1280;32)+CM(1280;195)+CM(1280;238)
PolyhedralSk(320;44),320,44,1280,8,2,6,b,f,1,[],[],[161],,,CM(1280;19)+CM(1280;31)
PolyhedralSk(320;45),320,45,1280,8,2,5,b,f,1,[],[],[321],,,CM(1280;222)+CM(1280;308)
PolyhedralSk(320;46),320,46,1280,8,2,5,b,f,1,[],[],[321],,,CM(1280;226)+CM(1280;269)
